date,node,reach_id,pred,se
2023-05-20,1,44230000831,-0.0359215832373489,0.0166361701795418
2023-05-20,2,44230000821,-0.0359215812780601,0.0166361696592404
2023-05-20,3,44230000841,-0.0359215843531241,0.0166361705379865
2023-05-20,4,44230000851,-0.0359215852164639,0.0166361709366135
2023-05-20,5,44230000861,-0.0359215858383159,0.0166361713730764
2023-05-20,6,44230000871,-0.0359215864890878,0.0166361718964964
2023-05-20,7,44250000011,-0.0440955441292373,0.0174679001549961
2023-05-20,8,44250000021,-0.0440955458575119,0.0174679010811841
2023-05-20,9,44250000031,-0.0440955475825557,0.0174679020057138
2023-05-20,10,44250000041,-0.0440955485516116,0.0174679025251073
2023-05-20,11,44250000061,-0.0245449970167471,0.0148288721141382
2023-05-20,12,44250000421,-0.00356996635662372,0.0559420059270911
2023-05-20,13,44250000431,-0.00356996655681596,0.0559420091365656
2023-05-20,14,44250000071,-0.025559918427785,0.0152962022216203
2023-05-20,15,44250000081,-0.0255599190836799,0.015296202471728
2023-05-20,16,44250000091,-0.0255599197468821,0.0152962027301624
2023-05-20,17,44250000101,-0.0255599204145692,0.0152962029903569
2023-05-20,18,44250000111,-0.0255599222472639,0.0152962035194805
2023-05-20,19,44250000131,-0.0274381246248199,0.0158945502229529
2023-05-20,20,44250000141,-0.0274381273042284,0.0158945508274296
2023-05-20,21,44250000151,-0.0274381286838026,0.0158945511553966
2023-05-20,22,44250000181,-0.0279517082761608,0.0160567216296002
2023-05-20,23,44250000191,-0.0279517098301109,0.0160567220065831
2023-05-20,24,44250000371,-0.0295948766349344,0.0163564924654521
2023-05-20,25,44250000381,-0.0295948780148191,0.0163564928109139
2023-05-20,26,44250000391,-0.0295948793996291,0.0163564931787837
2023-05-20,27,44250000401,-0.0295948821733295,0.0163564939866246
2023-05-20,28,44271000011,-0.0179516763105763,0.0197967199155972
2023-05-20,29,44261000011,-0.0458009699689434,0.0195269238021526
2023-05-20,30,44261000061,-0.0510895172459633,0.0246329676069349
2023-05-20,31,44261000024,-0.0458009700836362,0.0195269238392711
2023-05-20,32,44261000031,-0.0449264882553362,0.0210570300463514
2023-05-20,33,44250000201,-0.0130368245712479,0.0205691659465108
2023-05-20,34,44250000211,-0.0130368250565551,0.0205691664824031
2023-05-20,35,44250000221,-0.0130368255436904,0.0205691670203192
2023-05-20,36,44250000231,-0.0130368259669976,0.0205691676548447
2023-05-20,37,44250000161,-0.0173463198939918,0.024351267312003
2023-05-20,38,44250000121,0.0113780107869498,0.0552277585458263
2023-05-20,39,44250000051,-0.0493868155783734,0.0192176377158145
2023-05-20,40,44240100011,0.0158400719512398,0.0143593948621985
2023-05-20,41,44240300011,-0.0142139997596748,0.0151915707810455
2023-05-20,42,44240300021,-0.014214000505772,0.0151915713365463
2023-05-20,43,44240500011,-0.00101313001411516,0.0158399308456883
2023-05-20,44,44240500021,-0.00101312977973992,0.0158399312575665
2023-05-20,45,44240500031,-0.00101312954595681,0.0158399316684057
2023-05-20,46,44240500041,-0.00101312940846228,0.0158399320899496
2023-05-20,47,44240500051,-0.00101312927095231,0.0158399325115413
2023-05-20,48,44240500061,-0.00101312913356991,0.0158399329327425
2023-05-20,49,44240500071,-0.00101312894281902,0.0158399335068805
2023-05-20,50,44240500081,-0.0010131290058308,0.0158399343493276
2023-05-20,51,44240500091,-0.00101312972461538,0.0158399351389619
2023-05-20,52,44240500101,-0.00101313041667677,0.0158399358992523
2023-05-20,53,44240500211,-0.00101313081640344,0.0158399363383932
2023-05-20,54,44240500221,-0.00101313158897072,0.0158399367647077
2023-05-20,55,44240500231,-0.00101313246308308,0.0158399372470758
2023-05-20,56,44240500241,-0.00101313315675451,0.0158399377232339
2023-05-20,57,44240500251,-0.0010131337824405,0.01583993822729
2023-05-20,58,44240500121,0.000977747686479196,0.0243801664378665
2023-05-20,59,44240500111,-0.00138862453934728,0.0167005101058941
2023-05-20,60,44240700011,-0.0362876435908188,0.024891894847268
2023-05-20,61,44240600011,0.067593061396942,0.0415182815502389
2023-05-20,62,44240400011,-0.0272638815306334,0.0179663206685608
2023-05-20,63,44240400021,-0.0272638830431569,0.0179663213779845
2023-05-20,64,44240400031,-0.0272638845146633,0.0179663220682223
2023-05-20,65,44240400041,-0.0272638854583084,0.0179663225108841
2023-05-20,66,44240400051,-0.0272638863979164,0.0179663229516733
2023-05-20,67,44240400061,-0.0272638879333043,0.0179663236720003
2023-05-20,68,44240400071,-0.0272638894639244,0.0179663243901467
2023-05-20,69,44240400101,-0.0272638902290577,0.017966324749158
2023-05-20,70,44240400111,-0.0272638909968818,0.0179663251094459
2023-05-20,71,44240400121,-0.0272638917682875,0.0179663254714286
2023-05-20,72,44240400131,-0.0272638926712142,0.0179663258951458
2023-05-20,73,44240400541,-0.0272638935296975,0.017966326298025
2023-05-20,74,44240400551,-0.0272638943936968,0.0179663267035107
2023-05-20,75,44240400561,-0.00305997031230661,0.0559414241999246
2023-05-20,76,44240400171,-0.0324504507691306,0.0181754943042373
2023-05-20,77,44240400181,-0.0324504518249945,0.018175494699126
2023-05-20,78,44240400191,-0.0324504530130982,0.0181754951468169
2023-05-20,79,44240400201,-0.0324504554321498,0.0181754960148941
2023-05-20,80,44240400211,-0.0324504565938925,0.0181754964990599
2023-05-20,81,44240200011,0.0611632524208074,0.0154069336384738
2023-05-20,82,44240200021,0.0611632547615957,0.0154069342943429
2023-05-20,83,44240200031,0.0611632585244973,0.0154069353489966
2023-05-20,84,44240200041,0.0611632622959632,0.0154069364064471
2023-05-20,85,44240200051,0.0611632660659637,0.0154069374638835
2023-05-20,86,44240200061,0.0611632688294896,0.0154069382392688
2023-05-20,87,44240200071,0.0611632708494911,0.015406938806172
2023-05-20,88,44240200081,0.0611632728601997,0.0154069393705804
2023-05-20,89,44240200091,0.0611632748770424,0.0154069399368239
2023-05-20,90,44240200101,0.0611632768904581,0.0154069405022185
2023-05-20,91,44240200111,0.0611632788980035,0.0154069410660773
2023-05-20,92,44240200211,-0.00501010271381019,0.0242722914267754
2023-05-20,93,44240200861,-0.00501010287659089,0.0242722921387231
2023-05-20,94,44240200971,-0.00501010336418274,0.0242722942712875
2023-05-20,95,44240200881,-0.00501010320156794,0.0242722935600641
2023-05-20,96,44240200981,-0.00501010353087897,0.0242722950003624
2023-05-20,97,44240200991,-0.00501010369736974,0.024272295728539
2023-05-20,98,44240201001,-0.00501010386158669,0.0242722966121469
2023-05-20,99,44240201011,-0.00501010402602351,0.0242722974969383
2023-05-20,100,44240200121,0.0743389642554134,0.0157500146528829
2023-05-20,101,44240200131,0.0743389673357504,0.0157500154488828
2023-05-20,102,44240200141,0.0743389713345091,0.0157500164826015
2023-05-20,103,44240200221,0.0743389734552459,0.0157500170310101
2023-05-20,104,44240200231,0.0743389756671664,0.0157500176153135
2023-05-20,105,44240200351,0.0743389779034375,0.0157500182274859
2023-05-20,106,44240200361,0.0743389821591182,0.0157500194681444
2023-05-20,107,44240200371,0.110582102133651,0.016874004001326
2023-05-20,108,44240200381,0.110582105448855,0.0168740047687538
2023-05-20,109,44240200391,0.110582108607612,0.0168740055569396
2023-05-20,110,44240200401,0.11058211153327,0.0168740063573659
2023-05-20,111,44240200411,0.110582114606688,0.0168740072015473
2023-05-20,112,44240200421,0.110582117685223,0.016874008047375
2023-05-20,113,44240200431,0.110582120785698,0.016874008899475
2023-05-20,114,44240200531,0.0133808298822473,0.0237857314026159
2023-05-20,115,44240200541,0.0133808305231157,0.0237857327192397
2023-05-20,116,44240200441,0.149205155921987,0.0188796618656915
2023-05-20,117,44240200461,0.149205163375603,0.0188796636150185
2023-05-20,118,44240200454,0.14920515613238,0.0188796619150524
2023-05-20,119,44240200261,0.0134043396963299,0.0239799495411818
2023-05-20,120,44240200551,-0.0194537501202762,0.0192699080125606
2023-05-20,121,44240200561,-0.0194537512875229,0.019269908582085
2023-05-20,122,44240200571,-0.0194537521302151,0.0192699092305714
2023-05-20,123,44240200581,-0.0194537527820514,0.0192699099551645
2023-05-20,124,44240200601,-0.0194537534801678,0.0192699107312138
2023-05-20,125,44240200594,-0.0194537528093123,0.0192699099854684
2023-05-20,126,44240200621,-0.0194537546496904,0.0192699120313184
2023-05-20,127,44240200614,-0.0194537535049101,0.0192699107587184
2023-05-20,128,44240200631,-0.0194537557914138,0.0192699133005493
2023-05-20,129,44240200641,-0.0194537569306917,0.0192699145670904
2023-05-20,130,44240200271,0.0510366825044596,0.0463539592459431
2023-05-20,131,44240200281,0.0510366842198156,0.0463539609435358
2023-05-20,132,44240200301,0.0510366888661543,0.0463539655418962
2023-05-20,133,44240200291,0.0510366864616898,0.0463539631622353
2023-05-20,134,44230000811,-0.0359215797274585,0.0166361692475388
2023-05-20,135,44240200871,-0.00501010303899924,0.0242722928490427
2023-05-20,136,44230000801,-0.0359215785515339,0.0166361689353594
2023-05-20,137,44230000791,-0.035921577373917,0.0166361686227666
2023-05-20,138,44230000681,-0.0359215761984222,0.0166361683107728
2023-05-20,139,44230000671,-0.0359215750223781,0.016636167998669
2023-05-20,140,,-0.0359215738439087,0.0166361676859573
2023-05-25,1,44230000831,0,
2023-05-25,2,44230000821,0,
2023-05-25,3,44230000841,0,
2023-05-25,4,44230000851,0,
2023-05-25,5,44230000861,0,
2023-05-25,6,44230000871,0,
2023-05-25,7,44250000011,0,
2023-05-25,8,44250000021,0,
2023-05-25,9,44250000031,0,
2023-05-25,10,44250000041,0,
2023-05-25,11,44250000061,0,
2023-05-25,12,44250000421,0,
2023-05-25,13,44250000431,0,
2023-05-25,14,44250000071,0,
2023-05-25,15,44250000081,0,
2023-05-25,16,44250000091,0,
2023-05-25,17,44250000101,0,
2023-05-25,18,44250000111,0,
2023-05-25,19,44250000131,0,
2023-05-25,20,44250000141,-1.88877008330767e-222,
2023-05-25,21,44250000151,-5.67323043933081e-152,
2023-05-25,22,44250000181,-2.57222292115183e-78,
2023-05-25,23,44250000191,-7.43593057748188e-05,
2023-05-25,24,44250000371,-1.23868693361924e-66,
2023-05-25,25,44250000381,-0.000250344672671704,
2023-05-25,26,44250000391,-0.00039966559003876,
2023-05-25,27,44250000401,-5.72749718341636e-134,
2023-05-25,28,44271000011,-2.54807169485468e-266,
2023-05-25,29,44261000011,-9.13639462875594e-181,
2023-05-25,30,44261000061,-1.03573234215946e-282,
2023-05-25,31,44261000024,-8.63054496325504e-186,
2023-05-25,32,44261000031,-7.54793243178374e-270,
2023-05-25,33,44250000201,-0.000186349993800111,
2023-05-25,34,44250000211,-3.42346273559353e-75,
2023-05-25,35,44250000221,-3.40512395417706e-146,
2023-05-25,36,44250000231,-8.76545213063106e-215,
2023-05-25,37,44250000161,9.31818625236093e-216,
2023-05-25,38,44250000121,0,
2023-05-25,39,44250000051,0,
2023-05-25,40,44240100011,0,
2023-05-25,41,44240300011,0,
2023-05-25,42,44240300021,0,
2023-05-25,43,44240500011,0,
2023-05-25,44,44240500021,0,
2023-05-25,45,44240500031,0,
2023-05-25,46,44240500041,0,
2023-05-25,47,44240500051,0,
2023-05-25,48,44240500061,0,
2023-05-25,49,44240500071,0,
2023-05-25,50,44240500081,0,
2023-05-25,51,44240500091,0,
2023-05-25,52,44240500101,0,
2023-05-25,53,44240500211,0,
2023-05-25,54,44240500221,0,
2023-05-25,55,44240500231,1.95446358678503e-265,
2023-05-25,56,44240500241,5.3798027497895e-191,
2023-05-25,57,44240500251,2.53900620784301e-116,
2023-05-25,58,44240500121,2.14226692338795e-223,
2023-05-25,59,44240500111,1.94211310111034e-77,
2023-05-25,60,44240700011,0.0228657046095714,
2023-05-25,61,44240600011,8.56657840305655e-175,
2023-05-25,62,44240400011,0,
2023-05-25,63,44240400021,0,
2023-05-25,64,44240400031,0,
2023-05-25,65,44240400041,0,
2023-05-25,66,44240400051,0,
2023-05-25,67,44240400061,0,
2023-05-25,68,44240400071,0,
2023-05-25,69,44240400101,0,
2023-05-25,70,44240400111,0,
2023-05-25,71,44240400121,0,
2023-05-25,72,44240400131,9.26184437598378e-297,
2023-05-25,73,44240400541,5.99283064060097e-227,
2023-05-25,74,44240400551,1.08923730231142e-156,
2023-05-25,75,44240400561,-1.0595333616832e-255,
2023-05-25,76,44240400171,2.80213044504527e-75,
2023-05-25,77,44240400181,0.000901559547017,
2023-05-25,78,44240400191,2.50621047569334e-75,
2023-05-25,79,44240400201,-1.15048259994552e-64,
2023-05-25,80,44240400211,-0.0206367848732635,
2023-05-25,81,44240200011,0,
2023-05-25,82,44240200021,0,
2023-05-25,83,44240200031,0,
2023-05-25,84,44240200041,0,
2023-05-25,85,44240200051,0,
2023-05-25,86,44240200061,0,
2023-05-25,87,44240200071,0,
2023-05-25,88,44240200081,0,
2023-05-25,89,44240200091,0,
2023-05-25,90,44240200101,0,
2023-05-25,91,44240200111,0,
2023-05-25,92,44240200211,0,
2023-05-25,93,44240200861,0,
2023-05-25,94,44240200971,0,
2023-05-25,95,44240200881,0,
2023-05-25,96,44240200981,0,
2023-05-25,97,44240200991,0,
2023-05-25,98,44240201001,0,
2023-05-25,99,44240201011,0,
2023-05-25,100,44240200121,0,
2023-05-25,101,44240200131,0,
2023-05-25,102,44240200141,0,
2023-05-25,103,44240200221,0,
2023-05-25,104,44240200231,0,
2023-05-25,105,44240200351,0,
2023-05-25,106,44240200361,0,
2023-05-25,107,44240200371,0,
2023-05-25,108,44240200381,0,
2023-05-25,109,44240200391,0,
2023-05-25,110,44240200401,0,
2023-05-25,111,44240200411,0,
2023-05-25,112,44240200421,0,
2023-05-25,113,44240200431,0,
2023-05-25,114,44240200531,0,
2023-05-25,115,44240200541,0,
2023-05-25,116,44240200441,0,
2023-05-25,117,44240200461,0,
2023-05-25,118,44240200454,0,
2023-05-25,119,44240200261,0,
2023-05-25,120,44240200551,0,
2023-05-25,121,44240200561,0,
2023-05-25,122,44240200571,0,
2023-05-25,123,44240200581,0,
2023-05-25,124,44240200601,0,
2023-05-25,125,44240200594,0,
2023-05-25,126,44240200621,0,
2023-05-25,127,44240200614,0,
2023-05-25,128,44240200631,0,
2023-05-25,129,44240200641,0,
2023-05-25,130,44240200271,0,
2023-05-25,131,44240200281,0,
2023-05-25,132,44240200301,0,
2023-05-25,133,44240200291,0,
2023-05-25,134,44230000811,0,
2023-05-25,135,44240200871,0,
2023-05-25,136,44230000801,0,
2023-05-25,137,44230000791,0,
2023-05-25,138,44230000681,0,
2023-05-25,139,44230000671,0,
2023-05-25,140,,0,
2023-05-30,1,44230000831,-0.043818386852492,0.0448081564112405
2023-05-30,2,44230000821,-0.0438183863471791,0.0448081562339626
2023-05-30,3,44230000841,-0.0438183871658889,0.0448081565211877
2023-05-30,4,44230000851,-0.0438183874792062,0.044808156631106
2023-05-30,5,44230000861,-0.0438183877910817,0.0448081567405177
2023-05-30,6,44230000871,-0.043818388138284,0.0448081568623216
2023-05-30,7,44250000011,-0.0497258330014286,0.0449276775146214
2023-05-30,8,44250000021,-0.0497258336457761,0.0449276776880234
2023-05-30,9,44250000031,-0.0497258342889189,0.0449276778610975
2023-05-30,10,44250000041,-0.0497258346502091,0.0449276779583215
2023-05-30,11,44250000061,-0.044738561637703,0.0450450433434053
2023-05-30,12,44250000421,-0.00691605485813384,0.155650199752456
2023-05-30,13,44250000431,-0.0069160549426209,0.155650201666044
2023-05-30,14,44250000071,-0.0465686831772143,0.0474875320080634
2023-05-30,15,44250000081,-0.0465686834533227,0.0474875321574302
2023-05-30,16,44250000091,-0.0465686837277145,0.0474875323058676
2023-05-30,17,44250000101,-0.0465686840039618,0.0474875324553081
2023-05-30,18,44250000111,-0.0465686845700965,0.0474875327615659
2023-05-30,19,44250000131,-0.0485849202775207,0.0501704332484849
2023-05-30,20,44250000141,-0.0485849209020747,0.0501704335936771
2023-05-30,21,44250000151,-0.0485849212240979,0.0501704337716587
2023-05-30,22,44250000181,-0.0507222347832072,0.0529722211125534
2023-05-30,23,44250000191,-0.0507222351349636,0.0529722213106897
2023-05-30,24,44250000371,-0.054895247081315,0.0597905493330351
2023-05-30,25,44250000381,-0.0548952474068376,0.0597905495341204
2023-05-30,26,44250000391,-0.0548952477341132,0.0597905497362878
2023-05-30,27,44250000401,-0.054895248411413,0.0597905501546726
2023-05-30,28,44271000011,-0.0678432218317416,0.110900494434325
2023-05-30,29,44261000011,-0.036873070565634,0.121908860942529
2023-05-30,30,44261000061,-0.00691620327237496,0.155650040456105
2023-05-30,31,44261000024,-0.0368730705834544,0.121908860999034
